ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name,fund_name
012408.OF,20211231,002415.SZ,0.600615288,114.7965,0.01,海康威视,广发恒昌一年持有A
012408.OF,20211231,0700.HK,1.0304304371,27.59,,,广发恒昌一年持有A
012408.OF,20211231,300065.SZ,0.549311931,359.9685,0.67,海兰信,广发恒昌一年持有A
012408.OF,20211231,300124.SZ,0.794012072,115.7452,0.05,汇川技术,广发恒昌一年持有A
012408.OF,20211231,600036.SH,0.8986995,184.5,0.01,招商银行,广发恒昌一年持有A
012408.OF,20211231,600519.SH,0.76465,3.73,0.0,贵州茅台,广发恒昌一年持有A
012408.OF,20211231,9633.HK,0.37858968,90.0,,,广发恒昌一年持有A
010943.OF,20211231,000012.SZ,0.6932133,698.1,0.36,南玻A,招商瑞乐6个月持有C
010943.OF,20211231,000902.SZ,0.5996838414,355.0526,0.3,新洋丰,招商瑞乐6个月持有C
010943.OF,20211231,002698.SZ,0.251976484,193.2335,0.24,博实股份,招商瑞乐6个月持有C
010943.OF,20211231,002925.SZ,0.167390167,49.189,0.07,盈趣科技,招商瑞乐6个月持有C
010943.OF,20211231,002938.SZ,0.13424852,31.64,0.01,鹏鼎控股,招商瑞乐6个月持有C
010943.OF,20211231,600258.SH,0.13346562439999998,55.0828,0.06,首旅酒店,招商瑞乐6个月持有C
010943.OF,20211231,600919.SH,0.12950762,222.14,0.02,江苏银行,招商瑞乐6个月持有C
010943.OF,20211231,601688.SH,0.12907968,72.68,0.01,华泰证券,招商瑞乐6个月持有C
010943.OF,20211231,601899.SH,0.1977345,203.85,0.01,紫金矿业,招商瑞乐6个月持有C
010943.OF,20211231,603883.SH,0.14305386,28.97,0.07,老百姓,招商瑞乐6个月持有C
010942.OF,20211231,000012.SZ,0.6932133,698.1,0.36,南玻A,招商瑞乐6个月持有A
010942.OF,20211231,000902.SZ,0.5996838414,355.0526,0.3,新洋丰,招商瑞乐6个月持有A
010942.OF,20211231,002698.SZ,0.251976484,193.2335,0.24,博实股份,招商瑞乐6个月持有A
010942.OF,20211231,002925.SZ,0.167390167,49.189,0.07,盈趣科技,招商瑞乐6个月持有A
010942.OF,20211231,002938.SZ,0.13424852,31.64,0.01,鹏鼎控股,招商瑞乐6个月持有A
010942.OF,20211231,600258.SH,0.13346562439999998,55.0828,0.06,首旅酒店,招商瑞乐6个月持有A
010942.OF,20211231,600919.SH,0.12950762,222.14,0.02,江苏银行,招商瑞乐6个月持有A
010942.OF,20211231,601688.SH,0.12907968,72.68,0.01,华泰证券,招商瑞乐6个月持有A
010942.OF,20211231,601899.SH,0.1977345,203.85,0.01,紫金矿业,招商瑞乐6个月持有A
010942.OF,20211231,603883.SH,0.14305386,28.97,0.07,老百姓,招商瑞乐6个月持有A
011264.OF,20211231,000568.SZ,3.2353573605,127.4415,0.09,泸州老窖,中欧新趋势X
011264.OF,20211231,002142.SZ,7.771599857999999,2030.1985,0.31,宁波银行,中欧新趋势X
011264.OF,20211231,002299.SZ,2.2444445691999997,928.6076,0.76,圣农发展,中欧新趋势X
011264.OF,20211231,300144.SZ,3.4638616495999996,2418.8978,1.06,宋城演艺,中欧新趋势X
011264.OF,20211231,300274.SZ,2.8253226060000003,193.7807,0.18,阳光电源,中欧新趋势X
011264.OF,20211231,600346.SH,3.7793721658,1645.3514,0.23,恒力石化,中欧新趋势X
011264.OF,20211231,600519.SH,5.6490415,27.5563,0.02,贵州茅台,中欧新趋势X
011264.OF,20211231,600660.SH,3.2895560066000002,697.8269,0.35,福耀玻璃,中欧新趋势X
011264.OF,20211231,601021.SH,4.242642488,746.9441,0.82,春秋航空,中欧新趋势X
011264.OF,20211231,603885.SH,3.7185708625,2094.9695,1.17,吉祥航空,中欧新趋势X
910010.OF,20211231,000333.SZ,0.06222183,8.43,0.0,美的集团,东方红新海A
910010.OF,20211231,000568.SZ,0.05610527,2.21,0.0,泸州老窖,东方红新海A
910010.OF,20211231,000776.SZ,0.03796696,15.44,0.0,广发证券,东方红新海A
910010.OF,20211231,000858.SZ,0.13337334,5.99,0.0,五粮液,东方红新海A
910010.OF,20211231,002475.SZ,0.0861492,17.51,0.0,立讯精密,东方红新海A
910010.OF,20211231,0700.HK,0.0877677248,2.35,,,东方红新海A
910010.OF,20211231,300015.SZ,0.05449892,12.89,0.0,爱尔眼科,东方红新海A
910010.OF,20211231,300033.SZ,0.03787996,2.62,0.01,同花顺,东方红新海A
910010.OF,20211231,3690.HK,0.057866130599999996,3.14,,,东方红新海A
910010.OF,20211231,600519.SH,0.1148,0.56,0.0,贵州茅台,东方红新海A
012811.OF,20211231,000858.SZ,0.00489852,0.22,0.0,五粮液,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,001234.SZ,3.66966e-05,0.0222,0.0,,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,001296.SZ,0.0001197456,0.0202,0.0,长江材料,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,002475.SZ,0.00491016,0.998,0.0,立讯精密,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,002594.SZ,0.00563052,0.21,0.0,比亚迪,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,300750.SZ,0.01176,0.2,0.0,宁德时代,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,300760.SZ,0.0064736,0.17,0.0,迈瑞医疗,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,600036.SH,0.01427203,2.93,0.0,招商银行,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,600519.SH,0.01435,0.07,0.0,贵州茅台,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,601012.SH,0.0066374,0.77,0.0,隆基股份,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,601888.SH,0.00482702,0.22,0.0,中国中免,华宝MSCI中国A股国际通ESGC
012811.OF,20211231,603259.SH,0.0068586672,0.5784,0.0,药明康德,华宝MSCI中国A股国际通ESGC
012715.OF,20211231,000933.SZ,0.03900519,42.91,0.02,神火股份,长盛成长价值C
012715.OF,20211231,000983.SZ,0.04015085,48.55,0.01,山西焦煤,长盛成长价值C
012715.OF,20211231,002466.SZ,0.072332,6.76,0.0,天齐锂业,长盛成长价值C
012715.OF,20211231,002832.SZ,0.043974291500000005,17.2787,0.05,比音勒芬,长盛成长价值C
012715.OF,20211231,300274.SZ,0.1405512,9.64,0.01,阳光电源,长盛成长价值C
012715.OF,20211231,600048.SH,0.06022239,38.53,0.0,保利发展,长盛成长价值C
012715.OF,20211231,600309.SH,0.048177,4.77,0.0,万华化学,长盛成长价值C
012715.OF,20211231,600406.SH,0.039581664,9.888,0.0,国电南瑞,长盛成长价值C
012715.OF,20211231,600563.SH,0.0515928,2.22,0.01,法拉电子,长盛成长价值C
012715.OF,20211231,688981.SH,0.0424508189,8.0111,0.0,中芯国际,长盛成长价值C
012716.OF,20211231,002475.SZ,0.0539232,10.96,0.0,立讯精密,长盛创新先锋C
012716.OF,20211231,300628.SZ,0.04178385,5.13,0.01,亿联网络,长盛创新先锋C
012716.OF,20211231,300750.SZ,0.031164,0.53,0.0,宁德时代,长盛创新先锋C
012716.OF,20211231,300760.SZ,0.0338912,0.89,0.0,迈瑞医疗,长盛创新先锋C
012716.OF,20211231,600036.SH,0.0535805129,10.9999,0.0,招商银行,长盛创新先锋C
012716.OF,20211231,600132.SH,0.03843528,2.54,0.01,重庆啤酒,长盛创新先锋C
012716.OF,20211231,601799.SH,0.04268825,2.09,0.01,星宇股份,长盛创新先锋C
012716.OF,20211231,603596.SH,0.0895752,12.87,0.03,伯特利,长盛创新先锋C
012716.OF,20211231,603606.SH,0.0442534,8.65,0.01,东方电缆,长盛创新先锋C
012716.OF,20211231,688733.SH,0.0343933096,4.3121,0.11,壹石通,长盛创新先锋C
011678.OF,20211231,002372.SZ,0.01427584,5.87,0.0,伟星新材,中银睿丰回报C
011678.OF,20211231,002484.SZ,0.01450692,5.31,0.01,江海股份,中银睿丰回报C
011678.OF,20211231,300095.SZ,0.0154816,8.2,0.02,华伍股份,中银睿丰回报C
011678.OF,20211231,300827.SZ,0.0152712,1.68,0.03,上能电气,中银睿丰回报C
011678.OF,20211231,600048.SH,0.02330433,14.91,0.0,保利发展,中银睿丰回报C
011678.OF,20211231,600372.SH,0.01694923,7.57,0.0,中航电子,中银睿丰回报C
011678.OF,20211231,600399.SH,0.02259024,9.12,0.0,抚顺特钢,中银睿丰回报C
011678.OF,20211231,600456.SH,0.02899912,4.04,0.01,宝钛股份,中银睿丰回报C
011678.OF,20211231,688037.SH,0.02712616,1.607,0.04,芯源微,中银睿丰回报C
011678.OF,20211231,688733.SH,0.025734563999999998,3.2265,0.08,壹石通,中银睿丰回报C
011677.OF,20211231,002372.SZ,0.01427584,5.87,0.0,伟星新材,中银睿丰回报A
011677.OF,20211231,002484.SZ,0.01450692,5.31,0.01,江海股份,中银睿丰回报A
011677.OF,20211231,300095.SZ,0.0154816,8.2,0.02,华伍股份,中银睿丰回报A
011677.OF,20211231,300827.SZ,0.0152712,1.68,0.03,上能电气,中银睿丰回报A
011677.OF,20211231,600048.SH,0.02330433,14.91,0.0,保利发展,中银睿丰回报A
011677.OF,20211231,600372.SH,0.01694923,7.57,0.0,中航电子,中银睿丰回报A
011677.OF,20211231,600399.SH,0.02259024,9.12,0.0,抚顺特钢,中银睿丰回报A
011677.OF,20211231,600456.SH,0.02899912,4.04,0.01,宝钛股份,中银睿丰回报A
011677.OF,20211231,688037.SH,0.02712616,1.607,0.04,芯源微,中银睿丰回报A
011677.OF,20211231,688733.SH,0.025734563999999998,3.2265,0.08,壹石通,中银睿丰回报A
012506.OF,20211231,000001.SZ,0.128544,78.0,0.0,平安银行,东方品质消费一年持有A
012506.OF,20211231,000333.SZ,0.155001,21.0,0.0,美的集团,东方品质消费一年持有A
012506.OF,20211231,000423.SZ,0.14625,30.0,0.05,东阿阿胶,东方品质消费一年持有A
012506.OF,20211231,000661.SZ,0.14927,5.5,0.01,长春高新,东方品质消费一年持有A
012506.OF,20211231,000858.SZ,0.155862,7.0,0.0,五粮液,东方品质消费一年持有A
012506.OF,20211231,300059.SZ,0.14844,40.0,0.0,东方财富,东方品质消费一年持有A
012506.OF,20211231,600519.SH,0.23575,1.15,0.0,贵州茅台,东方品质消费一年持有A
012506.OF,20211231,600690.SH,0.1494694285,50.0065,0.01,海尔智家,东方品质消费一年持有A
012506.OF,20211231,600809.SH,0.132690756,4.202,0.0,山西汾酒,东方品质消费一年持有A
012506.OF,20211231,601318.SH,0.131066,26.0,0.0,中国平安,东方品质消费一年持有A
011270.OF,20211231,000756.SZ,0.06137715,54.85,0.13,新华制药,中银证券优势制造C
011270.OF,20211231,000999.SZ,0.06039936,17.64,0.02,华润三九,中银证券优势制造C
011270.OF,20211231,002128.SZ,0.07040385,47.41,0.03,电投能源,中银证券优势制造C
011270.OF,20211231,600188.SH,0.09527297,40.49,0.01,兖矿能源,中银证券优势制造C
011270.OF,20211231,600285.SH,0.0572276,36.22,0.07,羚锐制药,中银证券优势制造C
011270.OF,20211231,600383.SH,0.09706748,74.84,0.02,金地集团,中银证券优势制造C
011270.OF,20211231,600422.SH,0.0837369,75.78,0.1,昆药集团,中银证券优势制造C
011270.OF,20211231,603319.SH,0.079587968,30.944,0.19,湘油泵,中银证券优势制造C
011270.OF,20211231,603801.SH,0.080929368,26.604,0.09,志邦家居,中银证券优势制造C
011270.OF,20211231,605068.SH,0.0772164,21.36,0.38,明新旭腾,中银证券优势制造C
011269.OF,20211231,000756.SZ,0.06137715,54.85,0.13,新华制药,中银证券优势制造A
011269.OF,20211231,000999.SZ,0.06039936,17.64,0.02,华润三九,中银证券优势制造A
011269.OF,20211231,002128.SZ,0.07040385,47.41,0.03,电投能源,中银证券优势制造A
011269.OF,20211231,600188.SH,0.09527297,40.49,0.01,兖矿能源,中银证券优势制造A
011269.OF,20211231,600285.SH,0.0572276,36.22,0.07,羚锐制药,中银证券优势制造A
011269.OF,20211231,600383.SH,0.09706748,74.84,0.02,金地集团,中银证券优势制造A
011269.OF,20211231,600422.SH,0.0837369,75.78,0.1,昆药集团,中银证券优势制造A
011269.OF,20211231,603319.SH,0.079587968,30.944,0.19,湘油泵,中银证券优势制造A
011269.OF,20211231,603801.SH,0.080929368,26.604,0.09,志邦家居,中银证券优势制造A
011269.OF,20211231,605068.SH,0.0772164,21.36,0.38,明新旭腾,中银证券优势制造A
012507.OF,20211231,000001.SZ,0.128544,78.0,0.0,平安银行,东方品质消费一年持有C
012507.OF,20211231,000333.SZ,0.155001,21.0,0.0,美的集团,东方品质消费一年持有C
012507.OF,20211231,000423.SZ,0.14625,30.0,0.05,东阿阿胶,东方品质消费一年持有C
012507.OF,20211231,000661.SZ,0.14927,5.5,0.01,长春高新,东方品质消费一年持有C
012507.OF,20211231,000858.SZ,0.155862,7.0,0.0,五粮液,东方品质消费一年持有C
012507.OF,20211231,300059.SZ,0.14844,40.0,0.0,东方财富,东方品质消费一年持有C
012507.OF,20211231,600519.SH,0.23575,1.15,0.0,贵州茅台,东方品质消费一年持有C
012507.OF,20211231,600690.SH,0.1494694285,50.0065,0.01,海尔智家,东方品质消费一年持有C
012507.OF,20211231,600809.SH,0.132690756,4.202,0.0,山西汾酒,东方品质消费一年持有C
012507.OF,20211231,601318.SH,0.131066,26.0,0.0,中国平安,东方品质消费一年持有C
012738.OF,20211231,000661.SZ,0.006785,0.25,0.0,长春高新,广发中证创新药产业ETF联接C
012738.OF,20211231,002821.SZ,0.004785,0.11,0.0,凯莱英,广发中证创新药产业ETF联接C
012738.OF,20211231,300122.SZ,0.0076006,0.61,0.0,智飞生物,广发中证创新药产业ETF联接C
012738.OF,20211231,300142.SZ,0.006744,1.2,0.0,沃森生物,广发中证创新药产业ETF联接C
012738.OF,20211231,300347.SZ,0.005112,0.4,0.0,泰格医药,广发中证创新药产业ETF联接C
012738.OF,20211231,300601.SZ,0.00315328,0.32,0.0,康泰生物,广发中证创新药产业ETF联接C
012738.OF,20211231,300759.SZ,0.0028254,0.2,0.0,康龙化成,广发中证创新药产业ETF联接C
012738.OF,20211231,600196.SH,0.00450248,0.92,0.0,复星医药,广发中证创新药产业ETF联接C
012738.OF,20211231,600276.SH,0.01090265,2.15,0.0,恒瑞医药,广发中证创新药产业ETF联接C
012738.OF,20211231,603259.SH,0.00924924,0.78,0.0,药明康德,广发中证创新药产业ETF联接C
012737.OF,20211231,000661.SZ,0.006785,0.25,0.0,长春高新,广发中证创新药产业ETF联接A
012737.OF,20211231,002821.SZ,0.004785,0.11,0.0,凯莱英,广发中证创新药产业ETF联接A
012737.OF,20211231,300122.SZ,0.0076006,0.61,0.0,智飞生物,广发中证创新药产业ETF联接A
012737.OF,20211231,300142.SZ,0.006744,1.2,0.0,沃森生物,广发中证创新药产业ETF联接A
012737.OF,20211231,300347.SZ,0.005112,0.4,0.0,泰格医药,广发中证创新药产业ETF联接A
012737.OF,20211231,300601.SZ,0.00315328,0.32,0.0,康泰生物,广发中证创新药产业ETF联接A
012737.OF,20211231,300759.SZ,0.0028254,0.2,0.0,康龙化成,广发中证创新药产业ETF联接A
012737.OF,20211231,600196.SH,0.00450248,0.92,0.0,复星医药,广发中证创新药产业ETF联接A
012737.OF,20211231,600276.SH,0.01090265,2.15,0.0,恒瑞医药,广发中证创新药产业ETF联接A
012737.OF,20211231,603259.SH,0.00924924,0.78,0.0,药明康德,广发中证创新药产业ETF联接A
012365.OF,20211231,002129.SZ,1.0173034625,243.6655,0.08,中环股份,广发中证光伏产业C
012365.OF,20211231,002459.SZ,0.638703,68.9,0.09,晶澳科技,广发中证光伏产业C
012365.OF,20211231,300274.SZ,1.5543796319999998,106.6104,0.1,阳光电源,广发中证光伏产业C
012365.OF,20211231,300450.SZ,0.87771474,118.02,0.08,先导智能,广发中证光伏产业C
012365.OF,20211231,600089.SH,0.8633225498999999,407.8047,0.11,特变电工,广发中证光伏产业C
012365.OF,20211231,600438.SH,1.30797632,290.92,0.06,通威股份,广发中证光伏产业C
012365.OF,20211231,601012.SH,1.6862237119999999,195.6176,0.04,隆基股份,广发中证光伏产业C
